class,obj_vox,real_dice,tier,res,mode,tier_native_res,K,auroc,ap,transfer_dice,transfer_precision,transfer_recall,margin,retrieval_at1
adrenal_gland_right,1389,,backbone,24,dense,24,1,0.9698152542114258,,0.19174905121326447,0.24550342559814453,0.1573060154914856,0.19887422025203705,0.5
adrenal_gland_right,1290,,backbone,16,dense,24,1,0.8722414374351501,,0.0007802746258676052,0.011574069038033485,0.00040374675882048905,0.2341214418411255,0.0833333358168602
adrenal_gland_right,1290,,backbone,24,dense,24,1,0.8197182416915894,,0.0,0.0,0.0,0.26063692569732666,0.0
adrenal_gland_right,798,,backbone,16,dense,24,1,0.9789370894432068,,0.03190965950489044,0.023012453690171242,0.05202314630150795,0.20373451709747314,0.6000000238418579
adrenal_gland_right,798,,backbone,24,dense,24,1,0.9772414565086365,,0.07289929687976837,0.08291421085596085,0.06504298001527786,0.1963978260755539,0.1538461595773697
adrenal_gland_right,1243,,backbone,16,dense,24,1,0.7172333598136902,,0.0,0.0,0.0,0.1465073525905609,0.0
adrenal_gland_right,1243,,backbone,24,dense,24,1,0.6622779369354248,,0.0,0.0,0.0,0.15040142834186554,0.0
adrenal_gland_right,1510,,backbone,16,dense,24,1,0.984686553478241,,0.002550352830439806,0.008709602057933807,0.0014938986860215664,0.12381529808044434,0.13333334028720856
adrenal_gland_right,1510,,backbone,24,dense,24,1,0.9798761010169983,,0.0,0.0,0.0,0.13231658935546875,0.0
adrenal_gland_right,1469,,backbone,16,dense,24,1,0.9727180004119873,,0.0,0.0,0.0,0.11506520211696625,0.0
adrenal_gland_right,1469,,backbone,24,dense,24,1,0.9841638207435608,,0.0,0.0,0.0,0.1492283195257187,0.0
adrenal_gland_right,886,,backbone,16,dense,24,1,0.9859676361083984,,0.03426326438784599,0.028736088424921036,0.04242302477359772,0.21200136840343475,0.3333333432674408
adrenal_gland_right,886,,backbone,24,dense,24,1,0.9913536906242371,,0.1232142373919487,0.10333793610334396,0.1525575816631317,0.2325894832611084,0.2666666805744171
adrenal_gland_right,1245,,backbone,16,dense,24,1,0.9975479245185852,,0.08431628346443176,0.09000398963689804,0.07930471003055573,0.2777775526046753,0.5454545617103577
adrenal_gland_right,1245,,backbone,24,dense,24,1,0.993829071521759,,0.0659128725528717,0.1041904017329216,0.04820375144481659,0.2789554297924042,0.5
aorta,18100,,backbone,16,dense,24,1,0.8994865417480469,,0.14406882226467133,0.1751604676246643,0.12235105037689209,0.09885739535093307,0.3214285969734192
aorta,18100,,backbone,24,dense,24,1,0.8579978942871094,,0.14514803886413574,0.21338115632534027,0.10997971147298813,0.049396004527807236,0.36974790692329407
aorta,122339,,backbone,16,dense,24,1,0.8072766661643982,,0.3272382318973541,0.29960140585899353,0.36049196124076843,0.19806621968746185,0.6502463221549988
aorta,122339,,backbone,24,dense,24,1,0.8311887383460999,,0.4598671495914459,0.4379807114601135,0.4840560555458069,0.1545403003692627,0.5255905389785767
aorta,17351,,backbone,16,dense,24,1,0.9599736332893372,,0.19316184520721436,0.18597470223903656,0.20092685520648956,0.17605195939540863,0.7400000095367432
aorta,17351,,backbone,24,dense,24,1,0.9446756839752197,,0.4374597370624542,0.41424694657325745,0.46342846751213074,0.1269162893295288,0.529411792755127
aorta,46863,,backbone,16,dense,24,1,0.9323565363883972,,0.3001234233379364,0.4332698881626129,0.22957396507263184,0.08882380276918411,0.33027520775794983
aorta,46863,,backbone,24,dense,24,1,0.9356441497802734,,0.4423820376396179,0.4070223867893219,0.48446980118751526,0.08886242657899857,0.52173912525177
